Star Number,Star Name,Durchmusterung Identification,RA (degrees),Dec (degrees),Parallax (arsec),Distance (parsecs),X (parsecs),Y (parsecs),Z (parsecs)
7117,,BD+73  835,18.76297222222222,74.08555555555554,0.02,50.0,12.981492943493578,4.409901103480175,48.083610650777366
7120,35Nu 2Sgr,BD-22 4915,18.91863888888889,-22.67138888888889,0.042,23.809523809523807,20.782969252850044,7.123155081029322,-9.177269461172909
7122,,CD-4213761,18.938027777777776,-42.71055555555556,0.01,100.0,69.50156022945256,23.847250625512054,-67.82950510858672
7123,,BD+52 2294,18.859722222222224,52.975,0.037,27.027027027027028,15.400945595555491,5.26082949331252,21.577644397030056
7124,50    Dra,BD+75  682,18.77283333333333,75.43388888888889,0.008,125.0,29.764724392267944,10.116992812620861,120.98226166790613
7125,47Omi Dra,BD+59 1925,18.853361111111113,59.388333333333335,0.006,166.66666666666666,80.31609036137252,27.425323183130743,143.43972620980023
7127,Ome Pav,CP-60 7213,18.976777777777777,-60.20055555555556,0.019,52.631578947368425,24.734510216318615,8.505562851675531,-45.672119585455
7133,113    Her,BD+22 3524,18.91247222222222,22.645,0.013,76.92307692307692,67.16036557322644,23.010467137137745,29.616945512913635
7135,,BD+06 3978,18.924305555555556,6.615277777777777,0.011,90.90909090909092,85.42271102684086,29.287222041329983,10.472911526602072
7137,,BD+50 2686,18.88711111111111,50.708333333333336,0.024,41.666666666666664,24.965500426896376,8.54132737832681,32.247180127291635
7141,63The1Ser,BD+04 3916,18.937,4.203611111111111,0.03,33.333333333333336,31.44438151313922,10.78850930315364,2.4433684501170143
7142,63The2Ser,BD+04 3917,18.93738888888889,4.201944444444445,0.03,33.333333333333336,31.444375500976804,10.788745789880165,2.4424014301551753
7148,,BD+17 3779,18.935055555555557,18.10527777777778,0.004,250.0,224.76334967237668,77.10736513355688,77.69099617210009
7149,Eta Sct,BD-06 4976,18.951027777777778,-5.846111111111111,0.039,25.641025641025642,24.125063299569096,8.283867138067428,-2.6117162851974234
7150,37Xi 2Sgr,BD-21 5201,18.962166666666665,-21.10666666666667,0.011,90.90909090909092,80.20778627659759,27.55852725625792,-32.73685088689946
7152,Eps CrA,CD-3713001,18.97872222222222,-37.1075,0.032,31.25,23.567253955193987,8.105067787439598,-18.853512064663242
7154,,BD+48 2793,18.913083333333333,48.859722222222224,0.017,58.8235294117647,36.61090836104371,12.544056312159862,44.30006379987922
7162,,BD+32 3267,18.950444444444443,32.90138888888889,0.057,17.543859649122805,13.931576375495029,4.783552315755767,9.529733381595507
7172,11    Aql,BD+13 3841,18.984916666666667,13.6225,0.039,25.641025641025642,23.564181149578364,8.106860042398937,6.039071362928708
7175,48    Dra,BD+57 1922,18.945833333333333,57.815,0.018,55.55555555555556,27.988814242532744,9.607733810180909,47.01848021167978
7176,13Eps Aql,BD+14 3736,18.993722222222225,15.068333333333333,0.028,35.714285714285715,32.608669307698364,11.224068958837307,9.2846737190958
7178,14Gam Lyr,BD+32 3286,18.982388888888888,32.68944444444444,0.021,47.61904761904761,37.89725479862312,13.036043053626422,25.718346688256606
7180,52Ups Dra,BD+71  915,18.90663888888889,71.29722222222222,0.014,71.42857142857143,21.6684760650312,7.421582713542882,67.65676663403109
7188,Zet CrA,CD-4213855,19.051916666666667,-42.09527777777778,0.031,32.25806451612903,22.625322378409955,7.813462253008716,-21.624692395975778
7193,12    Aql,BD-05 4840,19.028,-5.738888888888889,0.021,47.61904761904761,44.79148340173982,15.447433168425983,-4.761671904258403
7194,38Zet Sgr,CD-3016575,19.04352777777778,-29.880277777777778,0.025,40.0,32.78457910483565,11.316502672564935,-19.927572360440806
7202,,BD+26 3429,19.0215,26.29138888888889,0.009,111.11111111111111,94.17754839145834,32.46746523301903,49.21516120732412
7213,Rho Tel,CP-5211356,19.10552777777778,-52.340833333333336,0.022,45.45454545454546,26.241342306535973,9.089714881080457,-35.98450694133809
7215,16    Lyr,BD+46 2602,19.023999999999997,46.93472222222222,0.036,27.77777777777778,17.931565736196585,6.182736135681935,20.29378383635241
7217,39Omi Sgr,BD-21 5237,19.078055555555554,-21.741666666666667,0.044,22.72727272727273,19.951019124468157,6.90010336369392,-8.418689629941264
7221,,CP-68 3185,19.164638888888888,-68.42472222222223,0.03,33.333333333333336,11.578126570975916,4.023919785490197,-30.9978413083478
7225,15    Aql,BD-04 4684,19.082666666666665,-4.0313888888888885,0.002,500.0,471.3547571015599,163.06154090811228,-35.151484099557486
7226,Gam CrA,CD-3713048,19.106972222222225,-37.06333333333333,0.054,18.51851851851852,13.963127893087265,4.837069525288676,-11.161063836817942
7227,Gam CrA,CD-3713048,19.106972222222225,-37.06333333333333,0.054,18.51851851851852,13.963127893087265,4.837069525288676,-11.161063836817942
7232,,CD-3713049,19.114583333333336,-37.81027777777778,0.063,15.873015873015873,11.848990352801847,4.106458614223778,-9.73093305772319
7234,40Tau Sgr,CD-2713564,19.11566666666667,-27.670555555555556,0.044,22.72727272727273,19.018138509114415,6.591445257698012,-10.554249508266544
7235,17Zet Aql,BD+13 3899,19.090166666666665,13.863333333333333,0.045,22.22222222222222,20.38837946952217,7.056190909486978,5.324595097232011
7236,16Lam Aql,BD-05 4876,19.10413888888889,-4.8825,0.032,31.25,29.42176433534936,10.190579626570631,-2.65976883764135
7237,,BD+31 3453,19.08275,31.744444444444447,0.018,55.55555555555556,44.64840898461866,15.445845259197776,29.22952603887995
7242,Del CrA,CD-4013061,19.139138888888887,-40.49666666666667,0.016,62.5,44.900646720961795,15.582600713994587,-40.58773803783106
7248,18    Aql,BD+10 3787,19.11627777777778,11.071388888888889,0.016,62.5,57.954430908186,20.08696206399774,12.001995381927625
7251,51    Dra,BD+53 2178,19.082,53.39666666666667,0.023,43.47826086956522,24.500323865006205,8.475378789550552,34.90359942936273
7253,,BD+28 3193,19.110472222222224,28.628611111111113,0.025,40.0,33.17482262192186,11.494603352821704,19.165209045698447
7254,Alp CrA,CD-3813350,19.15786111111111,-37.904444444444444,0.036,27.77777777777778,20.703833439011323,7.192768546199632,-17.06517799034287
7259,Bet CrA,CD-3913146,19.16713888888889,-39.340833333333336,0.016,62.5,45.65723058301718,15.870174196514473,-39.62076307268056
7260,,BD+16 3752,19.132583333333333,16.853333333333335,0.059,16.949152542372882,15.325172130635236,5.31657884381684,4.91394550931381
7261,17    Lyr,BD+32 3326,19.12377777777778,32.501666666666665,0.017,58.8235294117647,46.87249791563374,16.252845425824525,31.607302434246318
7263,,BD+21 3672,19.134333333333334,21.698888888888888,0.008,125.0,109.72590575388537,38.069652120443365,46.21609236962689
7264,41Pi  Sgr,BD-21 5275,19.16272222222222,-21.02361111111111,0.026,38.46153846153846,33.91197273547894,11.78466450049132,-13.798178453237751
7266,19    Aql,BD+05 4040,19.14997222222222,6.073333333333333,0.032,31.25,29.355032604185777,10.193773025393016,3.306289810945138
7267,,BD+16 3758,19.1445,16.85138888888889,0.018,55.55555555555556,50.22939945553498,17.437190476643835,16.105016973103883
7272,,BD+34 3439,19.15122222222222,34.60055555555556,0.025,40.0,31.10302041993474,10.801536358747262,22.714069055274607
7275,,BD+52 2350,19.1405,52.425555555555555,0.002,500.0,288.04041756242594,99.97101134876416,396.2808533608059
7281,,CD-4513054,19.24436111111111,-45.19333333333333,0.022,45.45454545454546,30.242646616411154,10.557865737215655,-32.24948835546297
7285,,BD+16 3775,19.209555555555553,16.84638888888889,0.007,142.85714285714286,129.11373075492534,44.98630387018233,41.40096931172496
7287,21    Aql,BD+02 3824,19.228527777777778,2.293611111111111,0.009,111.11111111111111,104.82845183765377,36.563663420080275,4.446708329704592
7289,,CD-4513072,19.272694444444443,-45.46638888888889,0.01,100.0,66.20240063788674,23.14833748654932,-71.2839155868247
7291,,CD-2415161,19.25922222222222,-24.179166666666667,0.023,43.47826086956522,37.44412289593304,13.082835405928424,-17.80831958769874
7292,42Psi Sgr,CD-2513866,19.259,-25.256666666666668,0.005,200.0,170.75849208242053,59.66163037478374,-85.33479502969826
7293,,BD+49 2959,19.201277777777776,49.85416666666667,0.044,22.72727272727273,13.837910669933988,4.819216371614489,17.37286123453258
7294,,BD+49 2959,19.20138888888889,49.85611111111111,0.044,22.72727272727273,13.837344533589134,4.819049296693173,17.373358505327253
7295,53    Dra,BD+56 2209,19.194583333333334,56.85916666666667,0.012,83.33333333333333,43.02553876501528,14.978517134205331,69.77744250748181
7298,20Eta Lyr,BD+38 3490,19.229305555555555,39.14611111111111,0.002,500.0,366.1348872103765,127.71167517085063,315.650079031354
7303,22    Aql,BD+04 4045,19.275277777777777,4.834722222222222,0.016,62.5,58.78655578327235,20.558287151430335,5.267607477740112
7304,43    Sgr,BD-19 5379,19.293916666666668,-18.953055555555554,0.006,166.66666666666666,148.7776624566655,52.083463516935915,-54.13222478143946
7306,1    Vul,BD+21 3713,19.27027777777778,21.390277777777776,0.017,58.8235294117647,51.70290076406027,18.07599367425206,21.45404665155
7307,,BD+14 3852,19.27411111111111,14.544722222222221,0.021,47.61904761904761,43.50944749354894,15.21472473810838,11.958838827194942
7309,54    Dra,BD+57 1968,19.232,57.705000000000005,0.025,40.0,20.178474340855132,7.039527141729022,33.812338441703666
7310,57Del Dra,BD+67 1129,19.20925,67.66166666666668,0.032,31.25,11.216054373271891,3.907873832466374,28.9048637153911
7312,59    Dra,BD+76  717,19.15272222222222,76.56055555555555,0.049,20.408163265306122,4.480665916676931,1.5561885539228069,19.84930824968869
7314,21The Lyr,BD+37 3398,19.272805555555554,38.13361111111111,0.013,76.92307692307692,57.11473669425007,19.97086837934711,47.49980033468444
7315,25Ome1Aql,BD+11 3790,19.296944444444446,11.595277777777778,0.014,71.42857142857143,66.03978256156498,23.122849241846875,14.356941822218646
7317,,BD-15 5310,19.316694444444444,-15.536388888888888,0.041,24.390243902439025,22.17614990913015,7.7732319437536255,-6.532934867030217
7319,23    Aql,BD+00 4168,19.30902777777778,1.0852777777777778,0.003,333.3333333333333,314.5265217521411,110.20126035559998,6.313512623594675
7321,24    Aql,BD+00 4170,19.31413888888889,0.33916666666666667,0.01,100.0,94.37028271958621,33.074148966089005,0.5919540474739353
7322,,BD+46 2658,19.280944444444444,46.99916666666667,0.018,55.55555555555556,35.764204081133464,12.51109446061848,40.630210126541776
7328,1Kap Cyg,BD+53 2216,19.28505555555556,53.368611111111115,0.024,41.666666666666664,23.466001495315318,8.210806235684094,33.43711330083716
7329,Eta Tel,CP-54 9339,19.380861111111113,-54.42361111111111,0.02,50.0,27.44100010480633,9.653199757007746,-40.667029000153484
7331,28    Aql,BD+12 3879,19.327583333333333,12.374722222222223,0.004,250.0,230.4295056415167,80.81982410266824,53.576104391976784
7332,29Ome2Aql,BD+11 3802,19.33138888888889,11.535,0.001,1000.0,924.5612030277291,324.345465646526,199.9664991203697
7333,26    Aql,BD-05 4936,19.34247222222222,-5.4158333333333335,0.03,33.333333333333336,31.311452693125325,10.99117857956525,-3.146114236545138
7336,27    Aql,BD-01 3716,19.343249999999998,-0.8922222222222221,0.008,125.0,117.92959898956016,41.39832147963106,-1.946448260459597
7340,44Rho1Sgr,BD-18 5322,19.361222222222224,-17.84722222222222,0.042,23.809523809523807,21.382044052658003,7.513544207599058,-7.297141194120362
7341,,BD+49 2977,19.310472222222224,49.569722222222225,0.003,333.3333333333333,204.01224097528586,71.4859345966027,253.7319014199894
7343,Bet2Sgr,CD-4513171,19.387,-44.79972222222222,0.03,33.333333333333336,22.31132927063982,7.851369712552203,-23.487692328643526
7345,,BD+37 3417,19.327472222222223,37.330555555555556,0.038,26.315789473684212,19.745721442036,6.925483870858122,15.958224635318071
7352,60Tau Dra,BD+73  857,19.259166666666665,73.35555555555555,0.015,66.66666666666667,18.026791190322474,6.298473282454292,63.873378477540754
7362,47Chi1Sgr,CD-2415303,19.42125,-24.50861111111111,0.035,28.57142857142857,24.517861153322368,8.64432413312434,-11.852285659742376
7368,,BD+32 3411,19.392777777777777,33.22222222222222,0.057,17.543859649122805,13.843679038491688,4.8731676275216715,9.612065300517889
7371,58Pi  Dra,BD+65 1345,19.344472222222223,65.71472222222222,0.02,50.0,19.403048908114233,6.811763035199596,45.575449283815246
7373,31    Aql,BD+11 3833,19.416166666666665,11.944444444444445,0.059,16.949152542372882,15.639135020458843,5.51236932296473,3.507850077144159
7377,30Del Aql,BD+02 3879,19.424972222222223,3.1147222222222224,0.072,13.88888888888889,13.078953156992894,4.612234812886577,0.754658145045853
7385,4    Vul,BD+19 4010,19.424611111111112,19.798611111111114,0.026,38.46153846153846,34.128210704779654,12.034920268873357,13.027504328935253
7386,,BD+24 3737,19.423833333333334,24.912777777777777,0.027,37.03703703703704,31.678907128995455,11.170718076115502,15.601410617610217
7389,,BD+12 3907,19.44002777777778,13.023888888888889,0.032,31.25,28.71040838815803,10.133081340491954,7.042415262689287
7392,,CD-4313395,19.489972222222224,-43.44583333333333,0.013,76.92307692307692,52.64796253981925,18.633252180120174,-52.897577609106506
7398,,CD-2714004,19.497833333333336,-26.985555555555557,0.045,22.22222222222222,18.66708505590375,6.609567098998584,-10.083685773233794
7402,,BD-07 4968,19.489305555555557,-7.043888888888889,0.013,76.92307692307692,71.96836395615486,25.470217666204835,-9.433046423302818
7405,6Alp Vul,BD+24 3759,19.478416666666664,24.665,0.014,71.42857142857143,61.196583871947745,21.644906800184344,29.808001414746514
7406,8    Vul,BD+24 3761,19.482499999999998,24.76861111111111,0.004,250.0,214.00443394340056,75.7093920466088,104.73867580076426
7414,36    Aql,BD-03 4612,19.511055555555554,-2.7888888888888888,0.029,34.48275862068965,32.46416094941231,11.503212489374912,-1.6777956871108537
7417,6Bet1Cyg,BD+27 3410,19.512027777777778,27.959722222222222,0.017,58.8235294117647,48.97364797610297,17.354049140103573,27.57945602821714
7418,6Bet2Cyg,BD+27 3411,19.512583333333332,27.96527777777778,0.017,58.8235294117647,48.970958877514065,17.35363070653554,27.58449383937939
7419,,BD+35 3658,19.51302777777778,36.228611111111114,0.005,200.0,152.06698480187174,53.88865925769136,118.20171122566603
7420,10Iot2Cyg,BD+51 2605,19.495083333333334,51.72972222222222,0.005,200.0,116.77266784275508,41.34009372086388,157.01955513895643
7424,Iot Tel,CD-4813161,19.586944444444445,-48.09916666666667,0.002,500.0,314.5989329121721,111.9428728767223,-372.15091646082055
7429,38Mu  Aql,BD+07 4132,19.568166666666666,7.378888888888889,0.045,22.22222222222222,20.765345332737738,7.381209423651121,2.854004406124495
7430,37    Aql,BD-10 5122,19.58536111111111,-10.56027777777778,0.007,142.85714285714286,132.3122449531268,47.07618287759655,-26.181407648271787
7431,51    Sgr,CD-2415442,19.600472222222223,-24.719166666666666,0.018,55.55555555555556,47.54070301538788,16.92892437682879,-23.231720326586274
7434,,CP-58 7627,19.640527777777777,-57.983333333333334,0.015,66.66666666666667,33.28805615036634,11.879881922954782,-56.52626086759282
7441,9    Cyg,BD+29 3651,19.580805555555557,29.463055555555556,0.021,47.61904761904761,39.06294363691065,13.894944683517862,23.42201192909449
7443,,BD-18 5432,19.617583333333332,-18.231111111111108,0.01,100.0,89.46705305395803,31.888725578887385,-31.28506990234593
7444,,BD+42 3386,19.57811111111111,42.41277777777778,0.001,1000.0,695.6202398652555,247.39982019604858,674.4670569099483
7447,41Iot Aql,BD-01 3782,19.61202777777778,-1.2863888888888888,0.004,250.0,235.4374010615556,83.89118241569395,-5.61245884412428
7451,,BD+50 2815,19.572166666666668,51.236666666666665,0.037,27.027027027027028,15.94402123891924,5.668684676312589,21.074021701922025
7454,,BD-14 5479,19.62622222222222,-14.301666666666668,0.047,21.27659574468085,19.419422571260174,6.924961444288851,-5.255897875388648
7460,42    Aql,BD-04 4861,19.629805555555556,-4.6475,0.027,37.03703703703704,34.76985024739653,12.401371398700125,-3.000935468812275
7462,61Sig Dra,BD+69 1053,19.539333333333335,69.66111111111111,0.177,5.649717514124294,1.850600040966479,0.6567619344141516,5.297475930977152
7468,,BD+44 3185,19.61052777777778,44.69499999999999,0.019,52.631578947368425,35.24357570867543,12.556970196146462,37.01750900929218
7469,13The Cyg,BD+49 3062,19.607361111111114,50.221111111111114,0.056,17.857142857142858,10.76296096713302,3.834076187058218,13.723559379119264
7476,54    Sgr,BD-16 5399,19.678722222222223,-16.293333333333337,0.037,27.027027027027028,24.426466129373818,8.735708311835346,-7.582568340657006
7477,,BD+48 2922,19.632416666666668,49.28444444444444,0.006,166.66666666666666,102.39735711617078,36.52735183594425,126.32621106189445
7478,12Phi Cyg,BD+29 3684,19.656277777777778,30.153333333333332,0.007,142.85714285714286,116.32813047613033,41.55137821403812,71.75940561172786
7480,45    Aql,BD-00 3813,19.678694444444446,-0.6211111111111112,0.018,55.55555555555556,52.30780577875743,18.70696451233106,-0.6022345328839813
7483,14    Cyg,BD+42 3413,19.65736111111111,42.818333333333335,0.019,52.631578947368425,36.356008342988105,12.986819395378632,35.77242348303329
7484,,BD+54 2193,19.644777777777776,54.973888888888894,0.036,27.77777777777778,15.015081808970704,5.359856292157452,22.74696017205249
7488,6Bet Sge,BD+17 4048,19.68413888888889,17.47611111111111,0.011,90.90909090909092,81.6457593676805,29.20791721486419,27.300739168780975
7489,55    Sgr,BD-16 5413,19.70863888888889,-16.12388888888889,0.04,25.0,22.60968754454279,8.099286438464617,-6.942880405555725
7495,,BD+45 2949,19.680611111111112,45.525,0.021,47.61904761904761,31.4129641264823,11.235478033985254,33.978867171836306
7496,,BD-15 5444,19.72597222222222,-15.47,0.045,22.22222222222222,20.160309703705014,7.228747880155571,-5.92741741652053
7497,47Chi Aql,BD+11 3955,19.709444444444443,11.826666666666666,0.006,166.66666666666666,153.571784869274,55.015221005476626,34.15860254111341
7498,,CP-72 2445,19.823694444444445,-72.50333333333333,0.033,30.3030303030303,8.570726006325506,3.089655626360651,-28.901043742075583
7499,,BD+39 3878,19.699305555555554,40.25388888888889,0.006,166.66666666666666,119.75378624109567,42.87642567048148,107.6959636217784
7503,16    Cyg,BD+50 2847,19.696916666666667,50.525277777777774,0.039,25.641025641025642,15.347176444453513,5.494152963842267,19.792439322035293
7504,,BD+50 2848,19.697777777777777,50.5175,0.039,25.641025641025642,15.349623288469672,5.495289171676146,19.790226318702445
7506,10    Vul,BD+25 3933,19.728583333333333,25.771944444444443,0.023,43.47826086956522,36.85533039647639,13.216865736973093,18.903921542879836
7514,,BD+41 3469,19.729166666666664,41.77305555555555,0.014,71.42857142857143,50.1436180970392,17.982818113044544,47.58441586462914
7515,56    Sgr,BD-20 5698,19.772694444444443,-19.761111111111113,0.025,40.0,35.42498261811575,12.73471098850025,-13.523969186062494
7517,15    Cyg,BD+37 3586,19.737944444444445,37.35444444444445,0.021,47.61904761904761,35.62832217546425,12.783412499727408,28.89257205525772
7519,49Ups Aql,BD+07 4210,19.761083333333332,7.613333333333333,0.027,37.03703703703704,34.548684892856045,12.411790497293097,4.906927889046105
7522,,BD+57 2057,19.72072222222222,58.01638888888889,0.045,22.22222222222222,11.0802304571831,3.9718186107159195,18.84888088012415
7525,50Gam Aql,BD+10 4043,19.771,10.613333333333333,0.016,62.5,57.809566533246944,20.779678011574834,11.511255317009029
7528,18Del Cyg,BD+44 3234,19.749583333333334,45.130833333333335,0.03,33.333333333333336,22.133075480116307,7.946404379900945,23.623986503841316
7531,,CP-59 7534,19.845777777777776,-59.19305555555555,0.013,76.92307692307692,37.056190188329325,13.374503426339048,-66.0690637903915
7534,17    Cyg,BD+33 3587,19.773777777777777,33.72777777777778,0.049,20.408163265306122,15.972353092412071,5.742144848189305,11.331585815635773
7536,7Del Sge,BD+18 4240,19.789805555555557,18.534166666666668,0.001,1000.0,892.1384325869652,321.01030105535466,317.87010510210513
7546,8Zet Sge,BD+18 4254,19.816305555555555,19.142222222222223,0.01,100.0,88.87660351557484,32.02612046699995,32.79141587928946
7550,,BD+34 3727,19.812194444444444,35.311388888888885,0.017,58.8235294117647,45.16007221364852,16.26948463931082,34.00116703417733
7552,,CD-4013514,19.864055555555556,-39.87444444444444,0.02,50.0,36.08944849833884,13.038596270529824,-32.05536950933298
7557,53Alp Aql,BD+08 4236,19.84638888888889,8.868333333333334,0.198,5.05050505050505,4.69374477916945,1.694146163673343,0.7786077249215029
7560,54Omi Aql,BD+10 4073,19.850444444444445,10.415555555555557,0.048,20.833333333333332,19.272576214333263,6.9577277825863915,3.7663786246099917
7561,57    Sgr,BD-19 5631,19.87,-19.045,0.021,47.61904761904761,42.33273948069681,15.299172582956508,-15.538602977149832
7564,Chi Cyg,BD+32 3593,19.84275,32.91416666666667,0.012,83.33333333333333,65.8036169890078,23.74623659630903,45.28183612797211
7568,,BD+37 3636,19.84638888888889,37.82638888888889,0.005,200.0,148.59182133053548,53.63228635215777,122.65418253901646
7569,,BD+11 4019,19.86763888888889,11.62888888888889,0.022,45.45454545454546,41.87162203517722,15.130572589441169,9.162354704891756
7570,55Eta Aql,BD+00 4337,19.874555555555556,1.0055555555555555,0.01,100.0,94.02943639060966,33.99095899930747,1.7549354323417352
7573,,BD+24 3914,19.86711111111111,24.992222222222225,0.006,166.66666666666666,142.07022280664327,51.33648431037253,70.41587142185624
7575,,BD-03 4742,19.888527777777778,-3.1144444444444446,0.003,333.3333333333333,312.9891201155152,113.22960352654695,-18.110181822600637
7576,20    Cyg,BD+52 2547,19.843805555555555,52.988055555555555,0.014,71.42857142857143,40.44548213340353,14.596209893376832,57.03643088475606
7578,,CD-2415668,19.904916666666665,-23.941111111111113,0.075,13.333333333333334,11.458158378336488,4.148907556328584,-5.4106330908475675
7579,,CP-69 3072,19.978138888888886,-69.16388888888889,0.032,31.25,10.44660525194325,3.797740074738869,-29.206302556722136
7581,Iot Sgr,CD-4214549,19.92102777777778,-41.86833333333333,0.035,28.57142857142857,20.00346264673298,7.24945685681082,-19.069173763806383
7582,63Eps Dra,BD+69 1070,19.80288888888889,70.26777777777778,0.016,62.5,19.853674691708047,7.148893514599963,58.83005118774538
7587,,CP-59 7550,19.951722222222223,-58.90138888888889,0.022,45.45454545454546,22.068715145837995,8.011303245822116,-38.92180024863546
7589,,BD+46 2793,19.86641666666667,47.027499999999996,0.009,111.11111111111111,71.23118975949708,25.73811818398268,81.29788367565011
7590,Eps Pav,CP-73 2086,20.00986111111111,-72.91055555555556,0.016,62.5,17.257796941875046,6.2846883041813895,-59.74044808697282
7592,13    Vul,BD+23 3820,19.891027777777776,24.079722222222223,0.009,111.11111111111111,95.39018027284081,34.51386912286081,45.334152225785
7593,57    Aql,BD-08 5154,19.910444444444444,-8.227222222222222,0.01,100.0,93.0549589536449,33.704611970848994,-14.309917750635922
7594,57    Aql,BD-08 5155,19.91058333333333,-8.237222222222222,0.01,100.0,93.05252757255165,33.70398647965516,-14.327191202002387
7595,59Xi  Aql,BD+08 4261,19.904138888888887,8.461388888888887,0.023,43.47826086956522,40.43604345190859,14.640947227035571,6.397516900523671
7597,58Ome Sgr,CD-2614637,19.930666666666667,-26.299444444444447,0.062,16.129032258064516,13.593486131415176,4.929003990433068,-7.146169326219741
7601,,BD+23 3829,19.908638888888888,24.319444444444443,0.015,66.66666666666667,57.120235809384994,20.686978232026657,27.45490916306869
7602,60Bet Aql,BD+06 4357,19.92188888888889,6.406666666666667,0.07,14.285714285714285,13.346952587788802,4.837297336308885,1.5940651657062033
7603,Mu 1Pav,CP-67 3695,20.00638888888889,-66.94944444444445,0.037,27.027027027027028,9.943657163910565,3.6204509532781572,-24.869181872775123
7604,59    Sgr,CD-2714399,19.94911111111111,-27.17,0.014,71.42857142857143,59.7337654102981,21.68124940782404,-32.61658336413758
7609,10    Sge,BD+16 4067,19.933694444444445,16.634722222222223,0.009,111.11111111111111,100.08271450919027,36.296020187937856,31.8076749753012
7610,61Phi Aql,BD+11 4055,19.937305555555557,11.423888888888888,0.023,43.47826086956522,40.06271082160422,14.532009031818832,8.611566835693598
7612,Mu 2Pav,CP-67 3698,20.031222222222222,-66.94416666666667,0.025,40.0,14.717474066222703,5.36580673234437,-36.80494634177844
7614,61    Sgr,BD-15 5516,19.965833333333332,-15.491388888888888,0.032,31.25,28.30470439676129,10.282959358433374,-8.346673340006156
7615,21Eta Cyg,BD+34 3798,19.938444444444446,35.083333333333336,0.015,66.66666666666667,51.284442674136066,18.603638709403914,38.317815840907016
7618,60    Sgr,CD-2614682,19.982555555555553,-26.195555555555554,0.014,71.42857142857143,60.2337604934581,21.902529826914495,-31.531160783015547
7619,24Psi Cyg,BD+52 2572,19.92716666666667,52.43888888888888,0.005,200.0,114.62160494400044,41.55392160903578,158.54071804735716
7624,The2Sgr,CD-3513832,19.997583333333335,-34.69777777777777,0.033,30.3030303030303,23.41197866291341,8.520145069868729,-17.249928365707827
7625,,CP-59 7564,20.029083333333332,-59.376111111111115,0.005,200.0,95.71823134919106,34.893620299839476,-172.105942517257
7630,,CD-4513549,20.013416666666668,-45.113055555555555,0.017,58.8235294117647,39.00553416953404,14.207198007370197,-41.676509467389856
7631,,CD-3414082,20.00563888888889,-33.70388888888889,0.049,20.408163265306122,15.95342352320219,5.808349448443184,-11.324508043950477
7633,,BD+58 2013,19.932055555555557,58.846111111111114,0.004,250.0,121.58715240809983,44.09088930806334,213.94522160897543
7635,12Gam Sge,BD+19 4229,19.979277777777774,19.492222222222225,0.013,76.92307692307692,68.15018285670874,24.77672852709741,25.667607278538597
7637,,BD-10 5238,19.9965,-9.958333333333332,0.04,25.0,23.138889371869112,8.420266297544234,-4.323298985132004
7640,,BD+30 3837,19.97722222222222,30.983611111111113,0.036,27.77777777777778,22.381352664594385,8.136071275782378,14.29980193464398
7641,14    Vul,BD+22 3872,19.986250000000002,23.10138888888889,0.019,52.631578947368425,45.49557939782306,16.546673240586603,20.650495452136454
7644,,CP-67 3703,20.092444444444443,-67.32083333333333,0.054,18.51851851851852,6.705640344843796,2.452913256579376,-17.086636071562292
7649,63    Sgr,BD-14 5618,20.032944444444443,-13.636944444444444,0.02,50.0,45.65053244535409,16.645167029053493,-11.78843933820692
7650,62    Sgr,CD-2816355,20.044305555555557,-27.709722222222222,0.028,35.714285714285715,29.703190397315417,10.837096092793947,-16.606867030780126
7652,,CD-3813828,20.059305555555557,-37.94083333333333,0.02,50.0,37.04026637595688,13.52498934909158,-30.742370271420466
7653,15    Vul,BD+27 3587,20.018361111111112,27.753611111111113,0.03,33.333333333333336,27.71639122595987,10.09800127013989,15.52234321450531
7659,,CD-3215682,20.07211111111111,-32.05638888888888,0.007,142.85714285714286,113.72123104657719,41.55330495603039,-75.82194749403546
7660,26    Cyg,BD+49 3158,20.022666666666666,50.10472222222222,0.014,71.42857142857143,43.044231249955274,15.686106208493214,54.801286886739945
7664,,BD+15 4033,20.058333333333334,16.031388888888888,0.008,125.0,112.85166857462332,41.20481247018557,34.52049143943656
7665,Del Pav,CP-66 3474,20.145444444444443,-66.18194444444445,0.17,5.88235294117647,2.230162495829057,0.8181299096611354,-5.381367374346676
7667,62    Aql,BD-01 3887,20.07311111111111,-0.7094444444444444,0.004,250.0,234.7958567136072,85.79815744349803,-3.0954562545719786
7669,63Tau Aql,BD+06 4416,20.06897222222222,7.2780555555555555,0.005,200.0,186.3424943638557,68.0772668093032,25.33694018683684
7670,,BD+29 3872,20.06038888888889,29.896666666666665,0.047,21.27659574468085,17.326186448819357,6.326904809832871,10.605049040463388
7672,15    Sge,BD+16 4121,20.06838888888889,17.07,0.06,16.666666666666668,14.965088324495342,5.467084325693966,4.892330548274763
7673,Xi  Tel,CP-53 9794,20.12311111111111,-52.880833333333335,0.014,71.42857142857143,40.47399865646898,14.829895050695454,-56.95586415697717
7676,64    Dra,BD+64 1405,20.024583333333332,64.82111111111111,0.006,166.66666666666666,66.62097937447514,24.280429632463708,150.8306454996017
7679,16Eta Sge,BD+19 4277,20.08597222222222,19.991111111111113,0.032,31.25,27.580900001785785,10.08551983772714,10.683573591935659
